"segment_id","text","dataset_type","source_file","language","source","src_segmentnr","src_original","tgt_segmentnr","tgt_original","src_language","tgt_language"
"mn100:14.3","Then a person comes along with a drill-stick, thinking ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:14.4","to light a fire and produce heat. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:14.5","What do you think, Bhāradvāja? ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:14.6","By drilling the stick against that green, sappy log lying in water, could they light a fire and produce heat?” ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:14.7","“No, worthy Gotama. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:14.8","Why is that? ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:14.9","Because it’s a green, sappy log, and it’s lying in the water. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:14.10","That person will eventually get weary and frustrated.” ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:14.11","“In the same way, there are ascetics and brahmins who don’t live withdrawn in body and mind from sensual pleasures. They haven’t internally given up or stilled desire, affection, infatuation, thirst, and passion for sensual pleasures. Regardless of whether or not they suffer painful, sharp, severe, acute feelings due to overexertion, they are incapable of knowledge and vision, of supreme awakening. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:14.12","This was the first example that occurred to me. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:15.1","Then a second example occurred to me. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:15.2","Suppose there was a green, sappy log, and it was lying on dry land far from the water. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:15.3","Then a person comes along with a drill-stick, thinking ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:15.4","to light a fire and produce heat. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:15.5","What do you think, Bhāradvāja? ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:15.6","By drilling the stick against that green, sappy log on dry land far from water, could they light a fire and produce heat?” ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:15.7","“No, worthy Gotama. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:15.8","Why is that? ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:15.9","Because it’s still a green, sappy log, despite the fact that it’s lying on dry land far from water. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:15.10","That person will eventually get weary and frustrated.” “In the same way, there are ascetics and brahmins who live withdrawn in body and mind from sensual pleasures. But they haven’t internally given up or stilled desire, affection, infatuation, thirst, and passion for sensual pleasures. Regardless of whether or not they suffer painful, sharp, severe, acute feelings due to overexertion, they are incapable of knowledge and vision, of supreme awakening. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:15.11","This was the second example that occurred to me. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:16.1","Then a third example occurred to me. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:16.2","Suppose there was a dried up, withered log, and it was lying on dry land far from the water. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:16.3","Then a person comes along with a drill-stick, thinking ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:16.4","to light a fire and produce heat. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:16.5","What do you think, Bhāradvāja? ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:16.6","By drilling the stick against that dried up, withered log on dry land far from water, could they light a fire and produce heat?” ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:16.7","“Yes, worthy Gotama. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:16.8","Why is that? ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:16.9","Because it’s a dried up, withered log, and it’s lying on dry land far from water.” ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:16.10","“In the same way, there are ascetics and brahmins who live withdrawn in body and mind from sensual pleasures. And they have internally given up and stilled desire, affection, infatuation, thirst, and passion for sensual pleasures. Regardless of whether or not they suffer painful, sharp, severe, acute feelings due to overexertion, they are capable of knowledge and vision, of supreme awakening. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:16.11","This was the third example that occurred to me. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:16.12","These are the three similes, which were neither supernaturally inspired, nor learned before in the past, that occurred to me. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:17.1","Then it occurred to me, ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:17.2","‘Why don’t I, with teeth clenched and tongue pressed against the roof of my mouth, squeeze, squash, and scorch mind with mind?’ ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:17.3","So that’s what I did, ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:17.4","until sweat ran from my armpits. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:17.5","It was like when a strong man grabs a weaker man by the head or throat or shoulder and squeezes, squashes, and crushes them. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:17.6","In the same way, with teeth clenched and tongue pressed against the roof of my mouth, I squeezed, squashed, and crushed mind with mind until sweat ran from my armpits. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:17.7","My energy was roused up and unflagging, and my mindfulness was established and lucid, but my body was disturbed, not tranquil, because I’d pushed too hard with that painful striving. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:18.1","Then it occurred to me, ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:18.2","‘Why don’t I practice the breathless absorption?’ ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:18.3","So I cut off my breathing through my mouth and nose. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:18.4","But then winds came out my ears making a severe noise, ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:18.5","like the puffing of a blacksmith’s bellows. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:18.6","","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:18.7","My energy was roused up and unflagging, and my mindfulness was established and lucid, but my body was disturbed, not tranquil, because I’d pushed too hard with that painful striving. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:19.1","Then it occurred to me, ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:19.2","‘Why don’t I keep practicing the breathless absorption?’ ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:19.3","So I cut off my breathing through my mouth and nose. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:19.4","But then severe winds ground my head, ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:19.5","like a strong man was drilling into my head with a sharp point. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:19.6","","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:19.7","My energy was roused up and unflagging, and my mindfulness was established and lucid, but my body was disturbed, not tranquil, because I’d pushed too hard with that painful striving. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:20.1","Then it occurred to me, ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:20.2","‘Why don’t I keep practicing the breathless absorption?’ ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:20.3","So I cut off my breathing through my mouth and nose. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:20.4","But then I got a severe headache, ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:20.5","like a strong man was tightening a strong leather strap around my head. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:20.6","","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:20.7","My energy was roused up and unflagging, and my mindfulness was established and lucid, but my body was disturbed, not tranquil, because I’d pushed too hard with that painful striving. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:21.1","Then it occurred to me, ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:21.2","‘Why don’t I keep practicing the breathless absorption?’ ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:21.3","So I cut off my breathing through my mouth and nose. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:21.4","But then severe winds carved up my belly, ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:21.5","like a deft butcher or their apprentice was slicing my belly open with a sharp meat cleaver. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:21.6","","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:21.7","My energy was roused up and unflagging, and my mindfulness was established and lucid, but my body was disturbed, not tranquil, because I’d pushed too hard with that painful striving. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:22.1","Then it occurred to me, ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:22.2","‘Why don’t I keep practicing the breathless absorption?’ ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:22.3","So I cut off my breathing through my mouth and nose. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:22.4","But then there was a severe burning in my body, ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:22.5","like two strong men grabbing a weaker man by the arms to burn and scorch him on a pit of glowing coals. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:22.6","","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:22.7","My energy was roused up and unflagging, and my mindfulness was established and lucid, but my body was disturbed, not tranquil, because I’d pushed too hard with that painful striving. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:23.1","Then some deities saw me and said, ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:23.2","‘The ascetic Gotama is dead.’ ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:23.3","Others said, ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:23.4","‘He’s not dead, but he’s dying.’ ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:23.5","Others said, ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:23.6","‘He’s not dead or dying. The ascetic Gotama is a perfected one, for that is how the perfected ones live.’ ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:23.7","","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:24.1","Then it occurred to me, ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:24.2","‘Why don’t I practice completely cutting off food?’ ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:24.3","But deities came to me and said, ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:24.4","‘Good fellow, don’t practice totally cutting off food. ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:24.5","If you do, we’ll infuse heavenly nectar into your pores and you will live on that.’ ","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:24.6","","monolingual","eng_pali.json","Pali","","","","","","",""
"mn100:24.7","Then it occurred to me, ","monolingual","eng_pali.json","Pali","","","","","","",""
